0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.85781646,-0.1541348,-0.116407536,-0.7453168,0.5653242,0.8205765,0.753136,1.0014609,-0.7376433,0.88298416,0.9354144,1.4142135,1.0418017,-0.9186696,-0.45762876,0.062265553,-0.16613564,-1.175205,-0.9742691,-0.78446454,0.4927216,-0.49967197,-0.623375,-0.28144148,-0.5190878,-0.024494337,0.10729939,-0.50593406,0.074421935,-0.35188276,-1.103304,-1.481665,-0.2285251,-1.0039479,-1.3482916,-0.6238618,-1.0932579,-1.761703
0.6928517,0.13926214,-0.093057245,-0.061839193,0.78216594,-0.19307682,-1.0279288,-1.1445267,1.3556688,-1.1325232,-1.069045,-0.70710677,0.5661966,0.7444392,-0.45762876,8.429395e-17,-0.1626613,-1.175205,-0.9742691,0.5883484,0.4927216,-0.4851731,-0.6082212,-0.6552223,-0.70818126,-0.024494337,0.10729939,-0.6648668,2.4311163,-0.53161925,-0.9176139,-0.2554595,-0.67488134,-0.23682126,1.1650287,-0.9874939,-0.24017137,1.0046076
-0.8908094,1.9185727,-0.116407536,0.43911883,-0.6829059,-1.2067301,0.48597625,1.0014609,1.3556688,-1.1325232,-1.069045,-0.70710677,1.0418017,0.7444392,-0.45762876,8.429395e-17,-0.1431158,-0.33002332,2.1414137,0.5883484,-0.7390824,-0.51953644,-0.623375,-0.7746552,-0.80482906,-0.024494337,0.10729939,-0.68757147,0.074421935,-0.6627783,-1.103304,-1.481665,-0.8980595,-1.0039479,-1.3482916,-0.6599671,-1.0932579,-1.761703
-0.03299294,-0.16359922,-0.44998303,0.10514682,-0.49108437,0.8205765,-0.40455616,-0.42919755,1.3556688,0.88298416,0.9354144,1.4142135,1.0418017,0.7444392,-0.45762876,0.64249843,-0.16514662,-0.33002332,0.064291865,0.5883484,-1.9708863,-0.11680773,0.52702075,1.2866685,1.1848544,-0.024494337,0.10729939,1.1432511,0.074421935,0.72653615,1.3939905,0.97074604,1.1774971,1.041723,-0.09163147,1.2871408,1.5164803,1.0046076
-1.616654,-0.20145689,-0.354914,-0.7492002,-1.1318796,0.8205765,1.1093489,1.0014609,-0.7376433,-1.1325232,-1.069045,-0.70710677,-1.336224,-0.9186696,-0.45762876,0.4974402,-0.14181186,0.51515836,0.064291865,-0.78446454,1.7245256,0.07259429,0.5171422,-0.18633747,-0.33419642,-0.024494337,0.10729939,-0.32016852,0.074421935,-0.01669849,0.5821912,0.97074604,-0.20620729,0.018887585,-0.09163147,-0.0564926,0.19141977,1.0046076
1.68264,-0.12574154,2.408759,0.25271586,-0.3979536,-0.19307682,-0.13739643,-0.42919755,-0.7376433,0.88298416,0.9354144,1.4142135,1.0418017,-0.9186696,-0.45762876,-0.88061285,-0.16609648,-0.33002332,-0.4549886,-0.78446454,0.4927216,-0.7451834,-0.623375,-1.0555438,-1.1935211,-2.3759508,-2.4678857,-1.4089259e-16,-1.8913442e-16,-0.971245,-1.103304,-1.481665,-0.94269514,-1.0039479,-1.3482916,2.4477775e-16,7.348619e-17,-7.7107864e-17
1.3527106,-0.07841946,-0.116407536,-0.43076178,-0.67456585,-0.19307682,0.6640827,1.0014609,-0.7376433,-1.1325232,-1.069045,-0.70710677,-0.38501367,0.7444392,-0.45762876,1.5491122,-0.16613564,-0.33002332,0.064291865,0.5883484,0.4927216,0.808548,-0.28931698,0.3864982,0.39696494,-0.024494337,0.10729939,-1.3150462,-2.2822726,0.6123792,0.12986904,-0.2554595,0.2847846,0.5767978,1.1650287,0.11887606,-0.1417383,-0.37854776
1.1877458,-0.012168537,1.8348796e-16,0.13621399,-0.114391305,-1.2067301,-1.0279288,-1.1445267,-0.7376433,0.88298416,0.9354144,-0.70710677,1.0418017,-0.9186696,1.9449222,8.429395e-17,-0.16574581,0.51515836,1.6221333,0.5883484,0.4927216,-0.64864224,-0.4155824,-0.41635644,-0.4896733,-0.024494337,-2.4678857,-0.5946887,0.074421935,-0.2037216,0.020359458,0.97074604,-0.34011418,-0.16708249,-0.09163147,-0.37886146,-0.25783885,-0.37854776
-1.088767,-0.2109213,-0.44998303,-0.054072402,-0.82468706,0.8205765,0.396923,1.0014609,-0.7376433,0.88298416,0.9354144,-0.70710677,0.5661966,0.7444392,1.9449222,8.429395e-17,9.477699,0.51515836,2.1414137,0.5883484,-0.7390824,1.5401707,0.44302458,0.73373836,1.222673,-0.024494337,0.10729939,0.55499357,0.074421935,0.993712,0.7821652,0.97074604,0.9320012,0.11187262,-0.09163147,1.0782459,0.92588186,1.0046076
-0.9567953,-0.22038573,1.8348796e-16,-0.6870659,-0.82885706,0.8205765,0.753136,1.0014609,1.3556688,-1.1325232,-1.069045,-0.70710677,-1.336224,0.7444392,-0.45762876,8.429395e-17,-0.16588199,-1.175205,0.5835723,0.5883484,-0.7390824,-8.583165e-18,-2.4319171e-17,1.8319237e-16,4.5466277e-17,-3.711978e-16,3.4668037e-16,-1.4089259e-16,-1.8913442e-16,-6.60847e-17,-1.741773e-16,1.6389006e-16,-1.0129959e-16,-4.1765534e-17,-1.8979527e-16,2.4477775e-16,7.348619e-17,-7.7107864e-17
0.1649647,-0.106812716,-0.40161458,-0.7453168,2.4460094,0.8205765,1.1984022,1.0014609,-0.7376433,-1.1325232,-1.069045,-0.70710677,1.0418017,0.7444392,-0.45762876,8.429395e-17,-0.16613904,0.51515836,-0.9742691,0.5883484,-0.7390824,2.7667806,1.0089631,1.2645514,1.4075644,-0.024494337,0.10729939,1.3496572,0.074421935,1.5766412,1.1225972,-0.2554595,1.7354424,2.5062373,1.1650287,1.6971941,1.9733107,1.0046076
0.79183054,-0.087883875,-0.47333333,0.3769845,-0.62313545,-0.19307682,1.1984022,1.0014609,-0.7376433,0.88298416,-1.069045,-0.70710677,1.0418017,0.7444392,-0.45762876,8.429395e-17,-0.16614756,-0.33002332,0.5835723,0.5883484,0.4927216,-0.75925004,-0.623375,-1.2147876,-0.529593,2.326962,0.10729939,-1.1623056,0.074421935,-1.1461238,-1.103304,-1.481665,-1.1212376,-0.58551514,1.1650287,-1.2299153,-0.73738456,1.0046076
0.29693645,-2.037554,0.16879952,-0.61328137,0.3053921,-0.19307682,0.30786976,1.0014609,1.3556688,0.88298416,-1.069045,-0.70710677,-0.8606188,-0.9186696,-0.45762876,0.60623384,0.4897278,-0.33002332,-0.9742691,-0.78446454,1.7245256,0.32837847,-0.19755234,0.06801041,-0.17031543,-0.024494337,0.10729939,-0.07454521,0.074421935,0.26262173,-0.07962755,-0.2554595,0.08392428,-0.28331378,-0.09163147,0.21429725,0.090462774,-0.37854776
1.4516894,-0.13520597,0.40730602,-0.11232334,0.47080344,-0.19307682,-0.76076907,-1.1445267,-0.7376433,0.88298416,0.9354144,-0.70710677,-1.336224,-0.9186696,-0.45762876,-1.0982002,-0.16563347,-0.33002332,-0.4549886,-0.78446454,1.7245256,-0.74399155,-0.47526124,-1.1019899,-0.53379506,2.326962,0.10729939,-1.1540494,-2.2822726,-1.0222512,-0.33911765,0.97074604,-1.0319663,-1.0039479,-1.3482916,-1.0029676,-1.0932579,-1.761703
-0.7258447,0.10140447,0.83595055,0.3498784,-0.58977515,0.8205765,-0.3155029,-0.42919755,-0.7376433,-1.1325232,-1.069045,-0.70710677,0.09059145,-0.9186696,1.9449222,-1.0982002,-0.16346818,0.51515836,-0.4549886,-0.78446454,-0.7390824,-0.55025643,-0.623375,-0.21730156,-0.36150992,-0.024494337,-2.4678857,-0.59675276,-2.2822726,-0.05070269,-1.103304,-1.481665,0.3071024,-1.0039479,-1.3482916,0.63982415,-1.0932579,-1.761703
-1.2207388,-0.20145689,-0.021338515,-0.7453168,-0.5091545,-0.19307682,-1.6513015,-1.859856,-0.7376433,-1.1325232,0.9354144,1.4142135,-1.336224,-0.9186696,1.9449222,8.429395e-17,-0.1660107,0.51515836,-0.4549886,0.5883484,-0.7390824,-0.7860911,-0.54192334,-0.4561674,-0.32369125,-0.024494337,0.10729939,-0.25411856,0.074421935,-0.83765703,-0.48909816,-0.2554595,-0.4070676,-0.7947315,-0.09163147,-0.6341776,-0.08873588,1.0046076
0.13197176,-0.17306364,-0.6167708,-0.6870659,0.06909018,0.8205765,0.04071005,-0.42919755,1.3556688,0.88298416,-1.069045,1.4142135,-1.336224,0.7444392,-0.45762876,-1.4245812,-0.14201273,1.36034,-0.4549886,0.5883484,-0.7390824,-0.6519275,0.3279545,-1.369608,1.5735465,2.326962,0.10729939,1.6489462,0.074421935,0.10231621,0.48934615,0.97074604,1.8916671,1.0649693,-0.09163147,0.5289293,0.35042703,-0.37854776
-1.4846823,-0.2109213,-0.6884895,-0.71813303,-1.1221495,0.8205765,0.04071005,-0.42919755,-0.7376433,-1.1325232,0.9354144,-0.70710677,1.0418017,0.7444392,4.347473,8.429395e-17,-0.12055048,3.0507033,-0.9742691,1.9611614,-0.7390824,0.5612574,-0.20884754,0.2670653,0.048192568,-0.024494337,0.10729939,0.041042235,0.074421935,0.48122016,0.117965825,-0.2554595,-0.36243197,-1.0039479,-1.3482916,0.20913935,-0.56323373,-0.37854776
0.09897882,-0.22038573,-1.4023411,-0.74143344,-1.1652398,0.8205765,1.1984022,1.0014609,-0.7376433,0.88298416,-1.069045,1.4142135,1.0418017,0.7444392,-0.45762876,8.429395e-17,-0.16615266,0.51515836,0.5835723,0.5883484,-0.7390824,-0.07387434,0.4911141,0.20292538,0.36965147,-0.024494337,0.10729939,0.6912216,0.074421935,-0.14542867,0.8059717,2.1969516,0.3294202,1.0649693,1.1650287,0.13692872,0.5624367,1.0046076
-0.62686586,-0.20145689,-0.13975781,-0.27930936,-0.43270388,-0.19307682,1.1093489,1.0014609,1.3556688,0.88298416,-1.069045,1.4142135,0.5661966,0.7444392,-0.45762876,-0.22785087,0.11478868,0.51515836,-0.4549886,0.5883484,0.4927216,-0.5619001,-0.486462,-0.69724494,-0.66195846,-0.024494337,0.10729939,-0.6277137,0.074421935,-0.74293107,-0.40101436,0.97074604,-0.67488134,-0.6087614,-0.09163147,-0.63675654,-0.24017137,1.0046076
0.36292234,0.10140447,2.3620584,-0.32979348,-0.7941068,-0.19307682,-1.2060353,-1.1445267,-0.7376433,0.88298416,0.9354144,-0.70710677,0.5661966,-0.9186696,-0.45762876,8.429395e-17,-0.060458563,1.36034,0.5835723,0.5883484,1.7245256,-0.3463927,-0.28215563,0.12551515,-0.029545853,-0.024494337,-2.4678857,-0.06628896,0.074421935,-0.41989115,0.037023958,0.97074604,0.39637366,-0.35305256,-0.09163147,0.6320873,-0.038257387,-0.37854776
-1.68264,0.58408976,2.1952708,-0.33367687,-0.98592836,-2.2203834,0.396923,1.0014609,-0.7376433,0.88298416,0.9354144,-0.70710677,1.0418017,-0.9186696,-0.45762876,8.429395e-17,-0.11664037,1.36034,0.5835723,0.5883484,-0.7390824,0.35972065,-0.09208562,0.54131866,0.7919602,-0.024494337,0.10729939,0.46830297,0.074421935,0.7824002,0.29175276,-0.2554595,0.73114085,0.6000441,-0.09163147,1.0008773,0.38576198,-0.37854776
-1.1877458,-0.22985014,-5.930629,0.26436603,-0.40073362,0.8205765,1.0202957,1.0014609,1.3556688,-1.1325232,-1.069045,1.4142135,1.0418017,-0.9186696,1.9449222,-0.22785087,-0.16589902,0.51515836,-0.4549886,-0.78446454,-0.7390824,-0.60565645,-0.623375,-0.6707043,-0.90777993,-2.3759508,-2.4678857,-0.99305254,-2.2822726,-0.84737253,-1.103304,-1.481665,-0.49633884,-1.0039479,-1.3482916,-0.42786154,-0.53547055,-0.37854776
-1.5836611,3.9061003,0.69418097,-0.5472636,-0.6842959,0.8205765,0.48597625,1.0014609,-0.7376433,0.88298416,0.9354144,-0.70710677,-1.336224,-0.9186696,-0.45762876,8.429395e-17,-0.1614663,-0.33002332,1.6221333,0.5883484,1.7245256,0.15500335,0.33845368,-0.1996078,-0.2837715,-0.024494337,0.10729939,-0.12201862,0.074421935,-0.03127172,0.37507528,0.97074604,-0.16157167,0.43732026,1.1650287,-0.10033476,0.62805873,1.0046076
1.2207388,-0.24877898,-0.18812627,-0.4773625,1.5021918,-0.19307682,-1.2060353,-1.1445267,-0.7376433,-1.1325232,0.9354144,-0.70710677,-1.336224,-0.9186696,-0.45762876,-1.6784331,-0.16584796,-0.33002332,-0.4549886,-0.78446454,0.4927216,-8.583165e-18,-2.4319171e-17,1.8319237e-16,4.5466277e-17,-3.711978e-16,3.4668037e-16,-1.4089259e-16,-1.8913442e-16,-6.60847e-17,-1.741773e-16,1.6389006e-16,-1.0129959e-16,-4.1765534e-17,-1.8979527e-16,2.4477775e-16,7.348619e-17,-7.7107864e-17
0.9567953,0.054082386,0.502375,-0.7647338,-0.042110723,0.8205765,-0.048343185,-0.42919755,1.3556688,0.88298416,0.9354144,-0.70710677,-1.336224,-0.9186696,-0.45762876,-0.88061285,-0.16605903,-1.175205,-0.9742691,-2.1572776,0.4927216,-0.7159237,-0.40502924,-0.85427713,-0.78381866,-0.024494337,0.10729939,-0.72266054,0.074421935,-0.9761027,-0.3105499,0.97074604,-0.7641526,-0.074097455,1.1650287,-1.0313361,-0.3133652,1.0046076
0.06598588,-0.23931456,-0.44998303,-0.72978324,-0.16026168,-0.19307682,1.1093489,1.0014609,-0.7376433,-1.1325232,0.9354144,-0.70710677,1.0418017,-0.9186696,-0.45762876,-0.7718192,-0.16607095,-1.175205,-0.9742691,-2.1572776,-0.7390824,-0.6240583,-0.623375,-0.98255694,-1.0653578,-0.024494337,-2.4678857,-0.9455792,0.074421935,-0.8910922,-1.103304,-1.481665,-0.83110607,-1.0039479,-1.3482916,-0.84823054,-1.0932579,-1.761703
-0.49489412,-0.28663665,-0.16477598,-0.44629535,-0.17833182,0.8205765,0.30786976,1.0014609,-0.7376433,0.88298416,0.9354144,1.4142135,-0.38501367,-0.9186696,-0.45762876,0.4974402,-0.16605563,-0.33002332,0.064291865,-0.78446454,-0.7390824,-0.8400525,-0.16924691,-0.09786864,-0.11568843,-0.024494337,0.10729939,-0.07454521,0.074421935,0.024592323,-0.09153076,-0.2554595,-0.42938542,-0.5157764,-0.09163147,-0.13644008,-0.3461762,-0.37854776
0.42890823,-0.27717224,-1.0687656,-0.4928961,-0.76074654,-0.19307682,-0.67171586,-1.1445267,1.3556688,-1.1325232,-1.069045,-0.70710677,-1.336224,-0.9186696,-0.45762876,1.9842869,-0.07635098,1.36034,-0.9742691,-0.78446454,-0.7390824,1.6286614,0.523521,0.80672514,0.6238771,-0.024494337,0.10729939,0.69328564,0.074421935,1.0738648,0.53933966,-0.2554595,0.8204121,0.48381278,-0.09163147,1.0472984,0.7239679,-0.37854776
1.4186964,-0.17306364,0.14544924,-0.63269836,0.27481183,-1.2067301,-0.40455616,-0.42919755,-0.7376433,0.88298416,-1.069045,-0.70710677,0.09059145,-0.9186696,-0.45762876,8.429395e-17,-0.16583604,-0.33002332,1.6221333,0.5883484,1.7245256,-0.7470585,-0.60280836,-0.9781335,-0.9561038,-0.024494337,0.10729939,-0.89191353,0.074421935,-0.9615295,-0.85809785,-0.2554595,-0.87574166,-0.7249927,-0.09163147,-0.93849385,-0.86358076,-0.37854776
1.12176,-0.35288757,0.19381769,-0.57056403,0.44856325,0.8205765,-0.13739643,-0.42919755,-0.7376433,0.88298416,-1.069045,1.4142135,1.0418017,0.7444392,-0.45762876,8.429395e-17,-0.16560112,0.51515836,1.6221333,0.5883484,0.4927216,0.7801418,2.1338382,2.3858938,2.8383715,-0.024494337,0.10729939,2.920408,0.074421935,1.656794,2.2938735,0.97074604,1.9586205,2.9014237,1.1650287,1.9267207,2.293849,1.0046076
1.5506682,-0.19199248,-0.16477598,-0.7841508,-0.79827684,-2.2203834,-1.5622482,-1.859856,-0.7376433,-1.1325232,-1.069045,-0.70710677,0.5661966,-0.9186696,-0.45762876,1.6941705,-0.12739702,-0.33002332,-0.9742691,-0.78446454,1.7245256,-8.583165e-18,-2.4319171e-17,1.8319237e-16,4.5466277e-17,-3.711978e-16,3.4668037e-16,1.174212,2.4311163,-6.60847e-17,-1.741773e-16,1.6389006e-16,-1.0129959e-16,-4.1765534e-17,-1.8979527e-16,-0.193177,0.28228107,1.0046076
-0.46190116,0.26229957,-0.13975781,0.077963054,-0.2381023,-0.19307682,0.753136,1.0014609,1.3556688,-1.1325232,-1.069045,-0.70710677,1.0418017,-0.9186696,-0.45762876,0.7150275,-0.156288,-0.33002332,-0.9742691,-0.78446454,-0.7390824,0.32505172,-0.15453026,-0.049210787,-0.10938531,-0.024494337,0.10729939,-0.16949204,0.074421935,0.13389154,0.30365598,0.97074604,-0.07230041,-0.19032875,-0.09163147,0.227192,0.18132406,-0.37854776
0.03299294,-0.40967408,0.38395572,5.3516145,2.1930273,-1.2067301,-1.2060353,-1.1445267,1.3556688,0.88298416,0.9354144,-0.70710677,-0.38501367,-0.9186696,-0.45762876,8.429395e-17,-0.1661067,0.51515836,0.5835723,0.5883484,-0.7390824,-0.71740377,-0.623375,-0.58665895,-0.75020206,-0.024494337,0.10729939,-0.6896355,0.074421935,-1.0149647,-1.103304,-1.481665,-0.69719917,-1.0039479,-1.3482916,-0.7089672,-1.0932579,-1.761703
-0.1649647,-0.087883875,0.502375,-0.19775803,-0.9289379,-0.19307682,-1.5622482,-1.859856,-0.7376433,-1.1325232,-1.069045,-0.70710677,-0.38501367,-0.9186696,-0.45762876,-1.4971102,-0.16237701,-0.33002332,-0.4549886,-0.78446454,-0.7390824,-0.5565367,-0.27257118,0.7669142,0.5272293,-0.024494337,0.10729939,-0.82792765,-2.2822726,1.030145,0.5583848,-0.2554595,-0.5856101,-0.4925301,-0.09163147,-0.11838742,-1.0049206,-0.37854776
0.5938729,0.1676554,0.24051826,0.00029513804,-0.81217694,0.8205765,0.04071005,-0.42919755,1.3556688,-1.1325232,-1.069045,1.4142135,1.0418017,-0.9186696,-0.45762876,-0.9531419,-0.1660369,-0.33002332,-0.4549886,-0.78446454,0.4927216,-0.70265824,-0.5590766,-1.0909313,-1.1115806,-0.024494337,0.10729939,-1.0240135,0.074421935,-1.0101069,-0.70097536,-0.2554595,-1.076602,-0.46928385,1.1650287,-1.0519676,-0.4774203,1.0046076
-1.0557741,-0.19199248,-0.52170175,0.093496636,0.8308163,-2.2203834,-0.3155029,-0.42919755,-0.7376433,0.88298416,0.9354144,-0.70710677,-1.336224,0.7444392,-0.45762876,8.429395e-17,-0.009926606,0.51515836,0.5835723,0.5883484,-0.7390824,-0.5289382,-0.623375,-0.16864371,-0.5611086,-2.3759508,0.10729939,-0.5224466,0.074421935,-0.14057094,-1.103304,-1.481665,-0.7641526,-0.5390226,-0.09163147,-0.3453351,-0.31588912,-0.37854776
-0.42890823,-0.33395875,-0.66513926,-0.2521256,-0.6634458,0.8205765,0.753136,1.0014609,1.3556688,0.88298416,0.9354144,-0.70710677,-0.38501367,0.7444392,-0.45762876,8.429395e-17,-0.11001342,-0.33002332,-0.9742691,0.5883484,-0.7390824,-0.14487118,-0.4281215,-0.06690455,-0.30688292,-0.024494337,0.10729939,-0.4502044,0.074421935,0.029450066,-0.46291107,-0.2554595,-0.29547855,-0.37629882,-0.09163147,-0.22412442,-0.30074558,-0.37854776
0.7258447,-0.031097373,0.502375,-0.62881494,-0.8844575,0.8205765,-0.048343185,-0.42919755,1.3556688,0.88298416,-1.069045,-0.70710677,0.5661966,0.7444392,-0.45762876,8.429395e-17,-0.16552962,1.36034,2.1414137,0.5883484,0.4927216,-0.85672116,2.3277452,2.1514513,3.5359163,2.326962,2.6824846,3.46532,2.4311163,-1.3574356,2.7200086,2.1969516,0.9989546,2.6922073,2.4216888,-0.350493,1.1959418,2.3877628
-1.1547529,-0.19199248,-0.354914,-0.38804442,2.2222176,-0.19307682,-1.5622482,-1.859856,-0.7376433,0.88298416,0.9354144,1.4142135,-0.38501367,-0.9186696,1.9449222,8.429395e-17,-0.16441123,0.51515836,1.6221333,0.5883484,-0.7390824,-0.6805694,-0.3176116,-0.71715045,-0.31528708,2.326962,0.10729939,-0.4068591,2.4311163,-0.7696486,-0.15342748,0.97074604,-0.7641526,-1.0039479,-1.3482916,-0.69607246,-0.35122406,1.0046076
0.98978823,-3.0786397,0.36060545,0.19834831,-0.058790855,0.8205765,1.1984022,1.0014609,1.3556688,-1.1325232,0.9354144,-0.70710677,-1.336224,0.7444392,1.9449222,8.429395e-17,-0.16613904,-0.33002332,1.6221333,0.5883484,0.4927216,-0.051455893,-0.2670099,-0.26817113,-0.23754866,-0.024494337,0.10729939,-0.1983889,0.074421935,-0.106566735,-0.15342748,-0.2554595,-0.18388948,-0.30656004,-0.09163147,-0.18544015,-0.1215469,-0.37854776
-0.26394352,-0.22038573,1.8348796e-16,1.0876459,-0.24227235,-0.19307682,-1.3841418,-1.1445267,-0.7376433,-1.1325232,-1.069045,-0.70710677,-0.38501367,0.7444392,-0.45762876,0.35238197,-0.1660369,-0.33002332,0.064291865,0.5883484,-0.7390824,-8.583165e-18,-2.4319171e-17,1.8319237e-16,4.5466277e-17,-3.711978e-16,3.4668037e-16,-1.4089259e-16,-1.8913442e-16,-6.60847e-17,-1.741773e-16,1.6389006e-16,-1.0129959e-16,-4.1765534e-17,-1.8979527e-16,2.4477775e-16,7.348619e-17,-7.7107864e-17
